,match_time_bm,away_player,home_player,odds_away_bm,odds_home_bm,spread_away_bm,spread_home_bm,away_decimal_odds_bm,home_decimal_odds_bm,match_time_bto,odds_away_bto,odds_home_bto,spread_away_bto,spread_home_bto,away_decimal_odds_bto,home_decimal_odds_bto,best_away,best_home,cum_prob,log_time
427,02/2607:58,Brendon Todd,Erik Van Rooyen,105,-129,+0.5-120,-0.5-104,2.05,1.7751937984496124,12:04 PM,102,-122,-122,-108,2.02,1.819672131147541,2.05,1.819672131147541,1.03735442759833,2021-02-26 07:01:59.452808
428,02/2609:37,Bryson Dechambeau,Patrick Reed,100,-124,+0.5-125,-0.5+101,2.0,1.806451612903225,11:31 AM,-102,-118,-128,-103,1.9803921568627447,1.847457627118644,2.0,1.847457627118644,1.0412844036697249,2021-02-26 07:03:13.547226
429,02/2607:58,Brendon Todd,Erik Van Rooyen,105,-129,+0.5-120,-0.5-104,2.05,1.7751937984496124,12:04 PM,102,-122,-122,-108,2.02,1.819672131147541,2.05,1.819672131147541,1.03735442759833,2021-02-26 07:03:13.547226
430,02/2609:37,Bryson Dechambeau,Patrick Reed,100,-124,+0.5-125,-0.5+101,2.0,1.806451612903225,11:31 AM,-102,-118,-128,-103,1.9803921568627447,1.847457627118644,2.0,1.847457627118644,1.0412844036697249,2021-02-26 07:04:25.775570
431,02/2607:58,Brendon Todd,Erik Van Rooyen,105,-129,+0.5-120,-0.5-104,2.05,1.7751937984496124,12:04 PM,102,-122,-122,-108,2.02,1.819672131147541,2.05,1.819672131147541,1.03735442759833,2021-02-26 07:04:25.775570
432,02/2608:30,Bryson Dechambeau,Patrick Reed,100,-124,+0.5-125,-0.5+101,2.0,1.806451612903225,11:31 AM,-102,-118,-128,-103,1.9803921568627447,1.847457627118644,2.0,1.847457627118644,1.0412844036697249,2021-02-26 07:05:39.697552
433,02/2607:58,Brendon Todd,Erik Van Rooyen,105,-129,+0.5-120,-0.5-104,2.05,1.7751937984496124,12:04 PM,102,-122,-122,-108,2.02,1.819672131147541,2.05,1.819672131147541,1.03735442759833,2021-02-26 07:05:39.697552
434,02/2608:30,Bryson Dechambeau,Patrick Reed,100,-124,+0.5-125,-0.5+101,2.0,1.806451612903225,11:31 AM,-102,-118,-128,-103,1.9803921568627447,1.847457627118644,2.0,1.847457627118644,1.0412844036697249,2021-02-26 07:06:54.425301
435,02/2607:58,Brendon Todd,Erik Van Rooyen,105,-129,+0.5-120,-0.5-104,2.05,1.7751937984496124,12:04 PM,102,-122,-122,-108,2.02,1.819672131147541,2.05,1.819672131147541,1.03735442759833,2021-02-26 07:06:54.425301
436,02/2608:30,Bryson Dechambeau,Patrick Reed,100,-124,+0.5-125,-0.5+101,2.0,1.806451612903225,11:31 AM,-102,-118,-128,-103,1.9803921568627447,1.847457627118644,2.0,1.847457627118644,1.0412844036697249,2021-02-26 07:08:08.995378
437,02/2607:58,Brendon Todd,Erik Van Rooyen,105,-129,+0.5-120,-0.5-104,2.05,1.7751937984496124,12:04 PM,102,-122,-122,-108,2.02,1.819672131147541,2.05,1.819672131147541,1.03735442759833,2021-02-26 07:08:08.995378
438,02/2608:30,Bryson Dechambeau,Patrick Reed,100,-124,+0.5-125,-0.5+101,2.0,1.806451612903225,11:31 AM,-102,-118,-128,-103,1.9803921568627447,1.847457627118644,2.0,1.847457627118644,1.0412844036697249,2021-02-26 07:09:25.949377
439,02/2607:58,Brendon Todd,Erik Van Rooyen,105,-129,+0.5-120,-0.5-104,2.05,1.7751937984496124,12:04 PM,102,-122,-122,-108,2.02,1.819672131147541,2.05,1.819672131147541,1.03735442759833,2021-02-26 07:09:25.949377
440,02/2608:30,Bryson Dechambeau,Patrick Reed,100,-124,+0.5-125,-0.5+101,2.0,1.806451612903225,11:31 AM,-102,-118,-128,-103,1.9803921568627447,1.847457627118644,2.0,1.847457627118644,1.0412844036697249,2021-02-26 07:10:42.463400
441,02/2607:58,Brendon Todd,Erik Van Rooyen,105,-129,+0.5-120,-0.5-104,2.05,1.7751937984496124,12:04 PM,102,-122,-122,-108,2.02,1.819672131147541,2.05,1.819672131147541,1.03735442759833,2021-02-26 07:10:42.463400
442,02/2608:30,Bryson Dechambeau,Patrick Reed,100,-124,+0.5-125,-0.5+101,2.0,1.806451612903225,11:31 AM,-102,-118,-128,-103,1.9803921568627447,1.847457627118644,2.0,1.847457627118644,1.0412844036697249,2021-02-26 07:11:56.253352
443,02/2607:58,Brendon Todd,Erik Van Rooyen,105,-129,+0.5-120,-0.5-104,2.05,1.7751937984496124,12:04 PM,102,-122,-122,-108,2.02,1.819672131147541,2.05,1.819672131147541,1.03735442759833,2021-02-26 07:11:56.253352
444,02/2608:30,Bryson Dechambeau,Patrick Reed,100,-124,+0.5-125,-0.5+101,2.0,1.806451612903225,11:31 AM,-102,-118,-128,-103,1.9803921568627447,1.847457627118644,2.0,1.847457627118644,1.0412844036697249,2021-02-26 07:13:09.840241
445,02/2607:58,Brendon Todd,Erik Van Rooyen,105,-129,+0.5-120,-0.5-104,2.05,1.7751937984496124,12:04 PM,102,-122,-122,-108,2.02,1.819672131147541,2.05,1.819672131147541,1.03735442759833,2021-02-26 07:13:09.840241
446,02/2608:30,Bryson Dechambeau,Patrick Reed,100,-124,+0.5-125,-0.5+101,2.0,1.806451612903225,11:31 AM,-102,-118,-128,-103,1.9803921568627447,1.847457627118644,2.0,1.847457627118644,1.0412844036697249,2021-02-26 07:14:23.057162
447,02/2607:58,Brendon Todd,Erik Van Rooyen,105,-129,+0.5-120,-0.5-104,2.05,1.7751937984496124,12:04 PM,102,-122,-122,-108,2.02,1.819672131147541,2.05,1.819672131147541,1.03735442759833,2021-02-26 07:14:23.057162
448,02/2608:30,Bryson Dechambeau,Patrick Reed,100,-124,+0.5-125,-0.5+101,2.0,1.806451612903225,11:31 AM,-102,-118,-128,-103,1.9803921568627447,1.847457627118644,2.0,1.847457627118644,1.0412844036697249,2021-02-26 07:15:36.565145
449,02/2607:58,Brendon Todd,Erik Van Rooyen,105,-129,+0.5-120,-0.5-104,2.05,1.7751937984496124,12:04 PM,102,-122,-122,-108,2.02,1.819672131147541,2.05,1.819672131147541,1.03735442759833,2021-02-26 07:15:36.565145
450,02/2608:30,Bryson Dechambeau,Patrick Reed,100,-124,+0.5-125,-0.5+101,2.0,1.806451612903225,11:31 AM,-102,-118,-128,-103,1.9803921568627447,1.847457627118644,2.0,1.847457627118644,1.0412844036697249,2021-02-26 07:16:50.171907
451,02/2607:58,Brendon Todd,Erik Van Rooyen,105,-129,+0.5-120,-0.5-104,2.05,1.7751937984496124,12:04 PM,102,-122,-122,-108,2.02,1.819672131147541,2.05,1.819672131147541,1.03735442759833,2021-02-26 07:16:50.171907
452,02/2608:30,Bryson Dechambeau,Patrick Reed,100,-124,+0.5-125,-0.5+101,2.0,1.806451612903225,11:31 AM,-102,-118,-128,-103,1.9803921568627447,1.847457627118644,2.0,1.847457627118644,1.0412844036697249,2021-02-26 07:18:03.810368
453,02/2607:58,Brendon Todd,Erik Van Rooyen,105,-129,+0.5-120,-0.5-104,2.05,1.7751937984496124,12:04 PM,102,-122,-122,-108,2.02,1.819672131147541,2.05,1.819672131147541,1.03735442759833,2021-02-26 07:18:03.810368
454,02/2608:30,Bryson Dechambeau,Patrick Reed,100,-124,+0.5-125,-0.5+101,2.0,1.806451612903225,11:31 AM,-102,-118,-128,-103,1.9803921568627447,1.847457627118644,2.0,1.847457627118644,1.0412844036697249,2021-02-26 07:19:18.544787
455,02/2607:58,Brendon Todd,Erik Van Rooyen,105,-129,+0.5-120,-0.5-104,2.05,1.7751937984496124,12:04 PM,102,-122,-122,-108,2.02,1.819672131147541,2.05,1.819672131147541,1.03735442759833,2021-02-26 07:19:18.544787
456,02/2608:30,Bryson Dechambeau,Patrick Reed,100,-124,+0.5-125,-0.5+101,2.0,1.806451612903225,11:31 AM,-102,-118,-128,-103,1.9803921568627447,1.847457627118644,2.0,1.847457627118644,1.0412844036697249,2021-02-26 07:20:33.002370
457,02/2607:58,Brendon Todd,Erik Van Rooyen,105,-129,+0.5-120,-0.5-104,2.05,1.7751937984496124,12:04 PM,102,-122,-122,-108,2.02,1.819672131147541,2.05,1.819672131147541,1.03735442759833,2021-02-26 07:20:33.002370
458,02/2608:30,Bryson Dechambeau,Patrick Reed,100,-124,+0.5-125,-0.5+101,2.0,1.806451612903225,11:31 AM,-102,-118,-128,-103,1.9803921568627447,1.847457627118644,2.0,1.847457627118644,1.0412844036697249,2021-02-26 07:21:47.567819
459,02/2609:00,Brendon Todd,Erik Van Rooyen,105,-129,+0.5-120,-0.5-104,2.05,1.7751937984496124,12:04 PM,102,-122,-122,-108,2.02,1.819672131147541,2.05,1.819672131147541,1.03735442759833,2021-02-26 07:21:47.567819
460,02/2608:30,Bryson Dechambeau,Patrick Reed,100,-124,+0.5-125,-0.5+101,2.0,1.806451612903225,11:31 AM,-102,-118,-128,-103,1.9803921568627447,1.847457627118644,2.0,1.847457627118644,1.0412844036697249,2021-02-26 07:23:01.212864
461,02/2609:00,Brendon Todd,Erik Van Rooyen,105,-129,+0.5-120,-0.5-104,2.05,1.7751937984496124,12:04 PM,102,-122,-122,-108,2.02,1.819672131147541,2.05,1.819672131147541,1.03735442759833,2021-02-26 07:23:01.212864
462,02/2608:30,Bryson Dechambeau,Patrick Reed,100,-124,+0.5-125,-0.5+101,2.0,1.806451612903225,11:31 AM,-102,-118,-128,-103,1.9803921568627447,1.847457627118644,2.0,1.847457627118644,1.0412844036697249,2021-02-26 07:24:18.553353
463,02/2609:00,Brendon Todd,Erik Van Rooyen,105,-129,+0.5-120,-0.5-104,2.05,1.7751937984496124,12:04 PM,102,-122,-122,-108,2.02,1.819672131147541,2.05,1.819672131147541,1.03735442759833,2021-02-26 07:24:18.553353
464,02/2608:30,Bryson Dechambeau,Patrick Reed,100,-124,+0.5-125,-0.5+101,2.0,1.806451612903225,11:31 AM,-102,-118,-128,-103,1.9803921568627447,1.847457627118644,2.0,1.847457627118644,1.0412844036697249,2021-02-26 07:25:34.044141
465,02/2609:00,Brendon Todd,Erik Van Rooyen,105,-129,+0.5-120,-0.5-104,2.05,1.7751937984496124,12:04 PM,102,-122,-122,-108,2.02,1.819672131147541,2.05,1.819672131147541,1.03735442759833,2021-02-26 07:25:34.044141
466,02/2608:30,Bryson Dechambeau,Patrick Reed,100,-124,+0.5-125,-0.5+101,2.0,1.806451612903225,11:31 AM,-102,-118,-128,-103,1.9803921568627447,1.847457627118644,2.0,1.847457627118644,1.0412844036697249,2021-02-26 07:26:48.647231
467,02/2609:00,Brendon Todd,Erik Van Rooyen,105,-129,+0.5-120,-0.5-104,2.05,1.7751937984496124,12:04 PM,102,-122,-122,-108,2.02,1.819672131147541,2.05,1.819672131147541,1.03735442759833,2021-02-26 07:26:48.647231
468,02/2608:30,Bryson Dechambeau,Patrick Reed,100,-124,+0.5-125,-0.5+101,2.0,1.806451612903225,11:31 AM,-102,-118,-128,-103,1.9803921568627447,1.847457627118644,2.0,1.847457627118644,1.0412844036697249,2021-02-26 07:28:03.642309
469,02/2609:00,Brendon Todd,Erik Van Rooyen,105,-129,+0.5-120,-0.5-104,2.05,1.7751937984496124,12:04 PM,102,-122,-122,-108,2.02,1.819672131147541,2.05,1.819672131147541,1.03735442759833,2021-02-26 07:28:03.642309
470,02/2608:30,Bryson Dechambeau,Patrick Reed,100,-124,+0.5-125,-0.5+101,2.0,1.806451612903225,11:31 AM,-102,-118,-128,-103,1.9803921568627447,1.847457627118644,2.0,1.847457627118644,1.0412844036697249,2021-02-26 07:29:18.651941
471,02/2609:00,Brendon Todd,Erik Van Rooyen,105,-129,+0.5-120,-0.5-104,2.05,1.7751937984496124,12:04 PM,102,-122,-122,-108,2.02,1.819672131147541,2.05,1.819672131147541,1.03735442759833,2021-02-26 07:29:18.651941
472,02/2608:30,Bryson Dechambeau,Patrick Reed,100,-124,+0.5-125,-0.5+101,2.0,1.806451612903225,11:31 AM,-102,-118,-128,-103,1.9803921568627447,1.847457627118644,2.0,1.847457627118644,1.0412844036697249,2021-02-26 07:30:33.658158
473,02/2609:00,Brendon Todd,Erik Van Rooyen,105,-129,+0.5-120,-0.5-104,2.05,1.7751937984496124,12:04 PM,102,-122,-122,-108,2.02,1.819672131147541,2.05,1.819672131147541,1.03735442759833,2021-02-26 07:30:33.658158
474,02/2608:30,Bryson Dechambeau,Patrick Reed,100,-124,+0.5-125,-0.5+101,2.0,1.806451612903225,11:31 AM,-102,-118,-128,-103,1.9803921568627447,1.847457627118644,2.0,1.847457627118644,1.0412844036697249,2021-02-26 07:31:56.812827
475,02/2609:00,Brendon Todd,Erik Van Rooyen,105,-129,+0.5-120,-0.5-104,2.05,1.7751937984496124,12:04 PM,102,-122,-122,-108,2.02,1.819672131147541,2.05,1.819672131147541,1.03735442759833,2021-02-26 07:31:56.812827
476,02/2608:30,Bryson Dechambeau,Patrick Reed,100,-124,+0.5-125,-0.5+101,2.0,1.806451612903225,11:31 AM,-102,-118,-128,-103,1.9803921568627447,1.847457627118644,2.0,1.847457627118644,1.0412844036697249,2021-02-26 07:33:15.683271
477,02/2609:00,Brendon Todd,Erik Van Rooyen,105,-129,+0.5-120,-0.5-104,2.05,1.7751937984496124,12:04 PM,102,-122,-122,-108,2.02,1.819672131147541,2.05,1.819672131147541,1.03735442759833,2021-02-26 07:33:15.683271
478,02/2608:30,Bryson Dechambeau,Patrick Reed,100,-124,+0.5-125,-0.5+101,2.0,1.806451612903225,11:31 AM,-102,-118,-128,-103,1.9803921568627447,1.847457627118644,2.0,1.847457627118644,1.0412844036697249,2021-02-26 07:34:30.913945
479,02/2609:00,Brendon Todd,Erik Van Rooyen,105,-129,+0.5-120,-0.5-104,2.05,1.7751937984496124,12:04 PM,102,-122,-122,-108,2.02,1.819672131147541,2.05,1.819672131147541,1.03735442759833,2021-02-26 07:34:30.913945
480,02/2608:30,Bryson Dechambeau,Patrick Reed,100,-124,+0.5-125,-0.5+101,2.0,1.806451612903225,11:31 AM,-102,-118,-128,-103,1.9803921568627447,1.847457627118644,2.0,1.847457627118644,1.0412844036697249,2021-02-26 07:35:45.717604
481,02/2609:00,Brendon Todd,Erik Van Rooyen,105,-129,+0.5-120,-0.5-104,2.05,1.7751937984496124,12:04 PM,102,-122,-122,-108,2.02,1.819672131147541,2.05,1.819672131147541,1.03735442759833,2021-02-26 07:35:45.717604
482,02/2608:30,Bryson Dechambeau,Patrick Reed,100,-124,+0.5-125,-0.5+101,2.0,1.806451612903225,11:31 AM,-102,-118,-128,-103,1.9803921568627447,1.847457627118644,2.0,1.847457627118644,1.0412844036697249,2021-02-26 07:37:00.143327
483,02/2609:00,Brendon Todd,Erik Van Rooyen,105,-129,+0.5-120,-0.5-104,2.05,1.7751937984496124,12:04 PM,102,-122,-122,-108,2.02,1.819672131147541,2.05,1.819672131147541,1.03735442759833,2021-02-26 07:37:00.143327
484,02/2608:30,Bryson Dechambeau,Patrick Reed,100,-124,+0.5-125,-0.5+101,2.0,1.806451612903225,11:31 AM,-102,-118,-128,-103,1.9803921568627447,1.847457627118644,2.0,1.847457627118644,1.0412844036697249,2021-02-26 07:38:15.377884
485,02/2609:00,Brendon Todd,Erik Van Rooyen,105,-129,+0.5-120,-0.5-104,2.05,1.7751937984496124,12:04 PM,102,-122,-122,-108,2.02,1.819672131147541,2.05,1.819672131147541,1.03735442759833,2021-02-26 07:38:15.377884
486,02/2608:30,Bryson Dechambeau,Patrick Reed,100,-124,+0.5-125,-0.5+101,2.0,1.806451612903225,11:31 AM,-102,-118,-128,-103,1.9803921568627447,1.847457627118644,2.0,1.847457627118644,1.0412844036697249,2021-02-26 07:39:31.708966
487,02/2609:00,Brendon Todd,Erik Van Rooyen,105,-129,+0.5-120,-0.5-104,2.05,1.7751937984496124,12:04 PM,102,-122,-122,-108,2.02,1.819672131147541,2.05,1.819672131147541,1.03735442759833,2021-02-26 07:39:31.708966
488,02/2608:30,Bryson Dechambeau,Patrick Reed,100,-124,+0.5-125,-0.5+101,2.0,1.806451612903225,11:31 AM,-102,-118,-128,-103,1.9803921568627447,1.847457627118644,2.0,1.847457627118644,1.0412844036697249,2021-02-26 07:40:45.428371
489,02/2609:00,Brendon Todd,Erik Van Rooyen,105,-129,+0.5-120,-0.5-104,2.05,1.7751937984496124,12:04 PM,102,-122,-122,-108,2.02,1.819672131147541,2.05,1.819672131147541,1.03735442759833,2021-02-26 07:40:45.428371
490,02/2608:30,Bryson Dechambeau,Patrick Reed,100,-124,+0.5-125,-0.5+101,2.0,1.806451612903225,11:31 AM,-102,-118,-128,-103,1.9803921568627447,1.847457627118644,2.0,1.847457627118644,1.0412844036697249,2021-02-26 07:42:01.732306
491,02/2609:00,Brendon Todd,Erik Van Rooyen,105,-129,+0.5-120,-0.5-104,2.05,1.7751937984496124,12:04 PM,102,-122,-122,-108,2.02,1.819672131147541,2.05,1.819672131147541,1.03735442759833,2021-02-26 07:42:01.732306
492,02/2608:30,Bryson Dechambeau,Patrick Reed,100,-124,+0.5-125,-0.5+101,2.0,1.806451612903225,11:31 AM,-102,-118,-128,-103,1.9803921568627447,1.847457627118644,2.0,1.847457627118644,1.0412844036697249,2021-02-26 07:43:16.890434
493,02/2609:00,Brendon Todd,Erik Van Rooyen,105,-129,+0.5-120,-0.5-104,2.05,1.7751937984496124,12:04 PM,102,-122,-122,-108,2.02,1.819672131147541,2.05,1.819672131147541,1.03735442759833,2021-02-26 07:43:16.890434
494,02/2608:30,Bryson Dechambeau,Patrick Reed,100,-124,+0.5-125,-0.5+101,2.0,1.806451612903225,11:31 AM,-102,-118,-128,-103,1.9803921568627447,1.847457627118644,2.0,1.847457627118644,1.0412844036697249,2021-02-26 07:44:31.744382
495,02/2609:00,Brendon Todd,Erik Van Rooyen,105,-129,+0.5-120,-0.5-104,2.05,1.7751937984496124,12:04 PM,102,-122,-122,-108,2.02,1.819672131147541,2.05,1.819672131147541,1.03735442759833,2021-02-26 07:44:31.744382
496,02/2608:30,Bryson Dechambeau,Patrick Reed,100,-124,+0.5-125,-0.5+101,2.0,1.806451612903225,11:31 AM,-102,-118,-128,-103,1.9803921568627447,1.847457627118644,2.0,1.847457627118644,1.0412844036697249,2021-02-26 07:45:46.008696
497,02/2609:00,Brendon Todd,Erik Van Rooyen,105,-129,+0.5-120,-0.5-104,2.05,1.7751937984496124,12:04 PM,102,-122,-122,-108,2.02,1.819672131147541,2.05,1.819672131147541,1.03735442759833,2021-02-26 07:45:46.008696
498,02/2608:30,Bryson Dechambeau,Patrick Reed,100,-124,+0.5-125,-0.5+101,2.0,1.806451612903225,11:31 AM,-102,-118,-128,-103,1.9803921568627447,1.847457627118644,2.0,1.847457627118644,1.0412844036697249,2021-02-26 07:47:01.192787
499,02/2609:00,Brendon Todd,Erik Van Rooyen,105,-129,+0.5-120,-0.5-104,2.05,1.7751937984496124,12:04 PM,102,-122,-122,-108,2.02,1.819672131147541,2.05,1.819672131147541,1.03735442759833,2021-02-26 07:47:01.192787
500,02/2608:30,Bryson Dechambeau,Patrick Reed,100,-124,+0.5-125,-0.5+101,2.0,1.806451612903225,11:31 AM,-102,-118,-128,-103,1.9803921568627447,1.847457627118644,2.0,1.847457627118644,1.0412844036697249,2021-02-26 07:48:16.755246
501,02/2609:00,Brendon Todd,Erik Van Rooyen,105,-129,+0.5-120,-0.5-104,2.05,1.7751937984496124,12:04 PM,102,-122,-122,-108,2.02,1.819672131147541,2.05,1.819672131147541,1.03735442759833,2021-02-26 07:48:16.755246
502,02/2608:30,Bryson Dechambeau,Patrick Reed,100,-124,+0.5-125,-0.5+101,2.0,1.806451612903225,11:31 AM,-102,-118,-128,-103,1.9803921568627447,1.847457627118644,2.0,1.847457627118644,1.0412844036697249,2021-02-26 07:49:33.436332
503,02/2609:00,Brendon Todd,Erik Van Rooyen,105,-129,+0.5-120,-0.5-104,2.05,1.7751937984496124,12:04 PM,102,-122,-122,-108,2.02,1.819672131147541,2.05,1.819672131147541,1.03735442759833,2021-02-26 07:49:33.436332
504,02/2608:30,Bryson Dechambeau,Patrick Reed,100,-124,+0.5-125,-0.5+101,2.0,1.806451612903225,11:31 AM,-102,-118,-128,-103,1.9803921568627447,1.847457627118644,2.0,1.847457627118644,1.0412844036697249,2021-02-26 07:50:49.895958
505,02/2609:00,Brendon Todd,Erik Van Rooyen,105,-129,+0.5-120,-0.5-104,2.05,1.7751937984496124,12:04 PM,102,-122,-122,-108,2.02,1.819672131147541,2.05,1.819672131147541,1.03735442759833,2021-02-26 07:50:49.895958
506,02/2608:30,Bryson Dechambeau,Patrick Reed,100,-124,+0.5-125,-0.5+101,2.0,1.806451612903225,11:31 AM,-102,-118,-128,-103,1.9803921568627447,1.847457627118644,2.0,1.847457627118644,1.0412844036697249,2021-02-26 07:52:06.418934
507,02/2609:00,Brendon Todd,Erik Van Rooyen,105,-129,+0.5-120,-0.5-104,2.05,1.7751937984496124,12:04 PM,102,-122,-122,-108,2.02,1.819672131147541,2.05,1.819672131147541,1.03735442759833,2021-02-26 07:52:06.418934
508,02/2608:30,Bryson Dechambeau,Patrick Reed,100,-124,+0.5-125,-0.5+101,2.0,1.806451612903225,11:31 AM,-102,-118,-128,-103,1.9803921568627447,1.847457627118644,2.0,1.847457627118644,1.0412844036697249,2021-02-26 07:53:22.280510
509,02/2609:00,Brendon Todd,Erik Van Rooyen,105,-129,+0.5-120,-0.5-104,2.05,1.7751937984496124,12:04 PM,102,-122,-122,-108,2.02,1.819672131147541,2.05,1.819672131147541,1.03735442759833,2021-02-26 07:53:22.280510
510,02/2608:30,Bryson Dechambeau,Patrick Reed,100,-124,+0.5-125,-0.5+101,2.0,1.806451612903225,11:31 AM,-102,-118,-128,-103,1.9803921568627447,1.847457627118644,2.0,1.847457627118644,1.0412844036697249,2021-02-26 07:54:37.434711
511,02/2609:00,Brendon Todd,Erik Van Rooyen,105,-129,+0.5-120,-0.5-104,2.05,1.7751937984496124,12:04 PM,102,-122,-122,-108,2.02,1.819672131147541,2.05,1.819672131147541,1.03735442759833,2021-02-26 07:54:37.434711
512,02/2608:30,Bryson Dechambeau,Patrick Reed,100,-124,+0.5-125,-0.5+101,2.0,1.806451612903225,11:31 AM,-102,-118,-128,-103,1.9803921568627447,1.847457627118644,2.0,1.847457627118644,1.0412844036697249,2021-02-26 07:55:53.207254
513,02/2609:00,Brendon Todd,Erik Van Rooyen,105,-129,+0.5-120,-0.5-104,2.05,1.7751937984496124,12:04 PM,102,-122,-122,-108,2.02,1.819672131147541,2.05,1.819672131147541,1.03735442759833,2021-02-26 07:55:53.207254
514,02/2608:30,Bryson Dechambeau,Patrick Reed,100,-124,+0.5-125,-0.5+101,2.0,1.806451612903225,11:31 AM,-102,-118,-128,-103,1.9803921568627447,1.847457627118644,2.0,1.847457627118644,1.0412844036697249,2021-02-26 07:57:22.004339
515,02/2609:00,Brendon Todd,Erik Van Rooyen,105,-129,+0.5-120,-0.5-104,2.05,1.7751937984496124,12:04 PM,102,-122,-122,-108,2.02,1.819672131147541,2.05,1.819672131147541,1.03735442759833,2021-02-26 07:57:22.004339
516,02/2608:30,Bryson Dechambeau,Patrick Reed,100,-124,+0.5-125,-0.5+101,2.0,1.806451612903225,11:31 AM,-102,-118,-128,-103,1.9803921568627447,1.847457627118644,2.0,1.847457627118644,1.0412844036697249,2021-02-26 07:58:55.710096
517,02/2608:30,Bryson Dechambeau,Patrick Reed,100,-124,+0.5-125,-0.5+101,2.0,1.806451612903225,11:31 AM,-102,-118,-128,-103,1.9803921568627447,1.847457627118644,2.0,1.847457627118644,1.0412844036697249,2021-02-26 07:58:55.710096
518,02/2608:30,Bryson Dechambeau,Patrick Reed,100,-124,+0.5-125,-0.5+101,2.0,1.806451612903225,11:31 AM,-102,-118,-128,-103,1.9803921568627447,1.847457627118644,2.0,1.847457627118644,1.0412844036697249,2021-02-26 07:58:55.710096
519,02/2609:00,Brendon Todd,Erik Van Rooyen,105,-129,+0.5-120,-0.5-104,2.05,1.7751937984496124,12:04 PM,102,-122,-122,-108,2.02,1.819672131147541,2.05,1.819672131147541,1.03735442759833,2021-02-26 07:58:55.710096
520,02/2609:00,Brendon Todd,Erik Van Rooyen,105,-129,+0.5-120,-0.5-104,2.05,1.7751937984496124,12:04 PM,102,-122,-122,-108,2.02,1.819672131147541,2.05,1.819672131147541,1.03735442759833,2021-02-26 07:58:55.710096
521,02/2609:00,Brendon Todd,Erik Van Rooyen,105,-129,+0.5-120,-0.5-104,2.05,1.7751937984496124,12:04 PM,102,-122,-122,-108,2.02,1.819672131147541,2.05,1.819672131147541,1.03735442759833,2021-02-26 07:58:55.710096
522,02/2608:30,Bryson Dechambeau,Patrick Reed,100,-124,+0.5-125,-0.5+101,2.0,1.806451612903225,11:31 AM,-102,-118,-128,-103,1.9803921568627447,1.847457627118644,2.0,1.847457627118644,1.0412844036697249,2021-02-26 08:01:27.895108
523,02/2609:00,Brendon Todd,Erik Van Rooyen,105,-129,+0.5-120,-0.5-104,2.05,1.7751937984496124,12:04 PM,102,-122,-122,-108,2.02,1.819672131147541,2.05,1.819672131147541,1.03735442759833,2021-02-26 08:01:27.895108
524,02/2608:30,Bryson Dechambeau,Patrick Reed,100,-124,+0.5-125,-0.5+101,2.0,1.806451612903225,11:31 AM,-102,-118,-128,-103,1.9803921568627447,1.847457627118644,2.0,1.847457627118644,1.0412844036697249,2021-02-26 08:02:44.528242
525,02/2609:00,Brendon Todd,Erik Van Rooyen,105,-129,+0.5-120,-0.5-104,2.05,1.7751937984496124,12:04 PM,102,-122,-122,-108,2.02,1.819672131147541,2.05,1.819672131147541,1.03735442759833,2021-02-26 08:02:44.528242
526,02/2608:30,Bryson Dechambeau,Patrick Reed,100,-124,+0.5-125,-0.5+101,2.0,1.806451612903225,11:31 AM,-102,-118,-128,-103,1.9803921568627447,1.847457627118644,2.0,1.847457627118644,1.0412844036697249,2021-02-26 08:04:15.727625
527,02/2609:00,Brendon Todd,Erik Van Rooyen,105,-129,+0.5-120,-0.5-104,2.05,1.7751937984496124,12:04 PM,102,-122,-122,-108,2.02,1.819672131147541,2.05,1.819672131147541,1.03735442759833,2021-02-26 08:04:15.727625
528,02/2608:30,Bryson Dechambeau,Patrick Reed,100,-124,+0.5-125,-0.5+101,2.0,1.806451612903225,11:31 AM,-102,-118,-128,-103,1.9803921568627447,1.847457627118644,2.0,1.847457627118644,1.0412844036697249,2021-02-26 08:05:32.367095
529,02/2609:00,Brendon Todd,Erik Van Rooyen,105,-129,+0.5-120,-0.5-104,2.05,1.7751937984496124,12:04 PM,102,-122,-122,-108,2.02,1.819672131147541,2.05,1.819672131147541,1.03735442759833,2021-02-26 08:05:32.367095
530,02/2608:30,Bryson Dechambeau,Patrick Reed,100,-124,+0.5-125,-0.5+101,2.0,1.806451612903225,11:31 AM,-102,-118,-128,-103,1.9803921568627447,1.847457627118644,2.0,1.847457627118644,1.0412844036697249,2021-02-26 08:06:48.707492
531,02/2609:00,Brendon Todd,Erik Van Rooyen,105,-129,+0.5-120,-0.5-104,2.05,1.7751937984496124,12:04 PM,102,-122,-122,-108,2.02,1.819672131147541,2.05,1.819672131147541,1.03735442759833,2021-02-26 08:06:48.707492
532,02/2608:30,Bryson Dechambeau,Patrick Reed,100,-124,+0.5-125,-0.5+101,2.0,1.806451612903225,11:31 AM,-102,-118,-128,-103,1.9803921568627447,1.847457627118644,2.0,1.847457627118644,1.0412844036697249,2021-02-26 08:08:04.778279
533,02/2609:00,Brendon Todd,Erik Van Rooyen,105,-129,+0.5-120,-0.5-104,2.05,1.7751937984496124,12:04 PM,102,-122,-122,-108,2.02,1.819672131147541,2.05,1.819672131147541,1.03735442759833,2021-02-26 08:08:04.778279
